Date,AAPL,BTC-USD,JNJ,SPY,XOM
2020-07-21,0.2912692703700251,0.2804329866033889,0.20979483388661604,0.24797092431978132,0.4757946256800659
2020-07-22,0.2806373481303342,0.28471598647782775,0.20898619364406756,0.2472985382387084,0.4760997463734795
2020-07-23,0.3092649036102008,0.2843101796293176,0.20627060885321308,0.24942040645181243,0.45403335458584326
2020-07-24,0.2695265897514922,0.22964282246544718,0.15063755985387622,0.1749640320720858,0.3708364472053056
2020-07-27,0.2754366243386368,0.4680144649549803,0.15070560143642062,0.17326446193053638,0.3677270004592937
2020-07-28,0.28032207514860763,0.4687470601807146,0.14942021367755826,0.17361041290152393,0.36873433176709197
2020-07-29,0.27586479277216225,0.46993863778210854,0.1354554712247179,0.16870829788563727,0.3635354220943839
2020-07-30,0.2769347676944845,0.4689311707553105,0.13510721676511908,0.16854776414167674,0.37898498255935154
2020-07-31,0.39345107736159945,0.4689856415271121,0.13639420459052592,0.16953551324201407,0.37873217017078764
2020-08-03,0.39531032174878633,0.4670447690344459,0.13949592684674528,0.1686907144419379,0.3760060322363254
2020-08-04,0.3914010560825397,0.45798271413289154,0.13911282243054143,0.1682900083734639,0.3853028965968611
2020-08-05,0.3890749402845111,0.47337334333164194,0.13988937077756017,0.16856570704674761,0.38587894579303067
2020-08-06,0.39054442638183623,0.4581825200905047,0.12416100763296756,0.14669371424653055,0.3604255279998574
2020-08-07,0.4002054395463697,0.46156748810614884,0.1247762529725343,0.14509660144317152,0.3575162546818527
2020-08-10,0.38424130473569607,0.4603790027711579,0.11732788974367776,0.12070413827400636,0.35027422969872796
2020-08-11,0.39717901562325114,0.4814968247602363,0.1188263967048869,0.12102873808964748,0.34851825420874655
2020-08-12,0.4044220459890098,0.4804152008267997,0.12499650712659828,0.12185230401396353,0.34758743076385373
2020-08-13,0.4045445658683468,0.4811209145777596,0.1303465892159042,0.12202264350385364,0.34875754466144526
2020-08-14,0.4047032665895762,0.47842488318549653,0.13014259302696876,0.12196784308298315,0.34811844929749775
2020-08-17,0.4018587709743386,0.48440140736583887,0.1251321740674795,0.11582486544545001,0.34944981606964026
2020-08-18,0.4007589781840128,0.48837970507754486,0.12611137058907995,0.10960881514289202,0.34126819181958484
2020-08-19,0.39826724484675396,0.49408650442547575,0.1260574236501083,0.11018812720581488,0.3427480344690729
2020-08-20,0.4006912113644938,0.4890977351539066,0.12508992500757773,0.10765875819615703,0.32252195892190133
2020-08-21,0.4192855722086695,0.4976953044318868,0.12628902791616706,0.10521795024328197,0.31032887213326193
2020-08-24,0.417446932123421,0.4970685208182836,0.11503318159597871,0.10232125741504385,0.3220851105082418
2020-08-25,0.4198875806686768,0.5123402365780549,0.10367535262068087,0.09784633644100049,0.32049748090837965
2020-08-26,0.4201109640440441,0.51109279977921,0.10362671428514832,0.09836183054772565,0.32236177613422945
2020-08-27,0.4199578610760906,0.5134677130036849,0.10279788513832891,0.09679385186998878,0.32223252235984046
2020-08-28,0.41987060962908584,0.5143846956487038,0.10322199390799276,0.09738450463123735,0.32817023104635357
2020-08-31,0.42455085362676603,0.514161693687925,0.10349522663741931,0.09786156891095045,0.3254987387615547
2020-09-01,0.4273465325775186,0.5146246215570164,0.11060268950770147,0.09987184355627754,0.28907796684081666
2020-09-02,0.4366802599990182,0.5386548678135402,0.11832197126352882,0.10514112507783421,0.28290474715984837
2020-09-03,0.4882713918520764,0.6320066983080366,0.14539005628281892,0.1466576792290045,0.2825277039341138
2020-09-04,0.4877220989234152,0.6352441406776297,0.1435671736942422,0.1476363278756865,0.28243995653044884
2020-09-08,0.535971915833081,0.4911140039376292,0.14482640949243503,0.170228561533621,0.2834138560494664
2020-09-09,0.5400083780155578,0.4924790032446945,0.15195858467143913,0.1769104486917192,0.28253299848923613
2020-09-10,0.5515929867920343,0.4909180457061747,0.16218635410644644,0.1827012778455413,0.2854806181848454
2020-09-11,0.5540322273770416,0.49113310446127945,0.16293024476200002,0.18221745040457374,0.2513506505671069
2020-09-14,0.482937921301212,0.4944739149803106,0.16149375493281395,0.18453220997268754,0.25015542447256206
2020-09-15,0.4783784622223297,0.4956022869610185,0.15892883313297773,0.18410316148973085,0.24971556614826573
2020-09-16,0.48698859951321477,0.4981837477758137,0.15927378125114627,0.18449621073608705,0.26702646590131457
2020-09-17,0.4893427444687192,0.47707571100427015,0.15961633809962752,0.18586689376762322,0.2645730374765777
2020-09-18,0.48698015961793883,0.47686735468674446,0.16340310266758296,0.18800955853740153,0.26684069008689565
2020-09-21,0.4913296982785848,0.4914314621836336,0.18152112658872468,0.19063501704861585,0.2708223409690641
2020-09-22,0.491644493832764,0.4858841741677024,0.18200516839499012,0.1929258184514391,0.26164707079825605
2020-09-23,0.49964341438934484,0.4793059442287525,0.18104171660941526,0.20306851173259502,0.2667117955188012
