,Final Portfolio Value
7973,81660.93530570406
7974,110305.26499143479
7975,107602.4022866364
7976,91278.9914696227
7977,228350.3635248221
7978,146214.34456214381
7979,150667.76694208232
7980,85141.73064771193
7981,109413.69228028368
7982,178293.39368746325
7983,126960.58834618078
7984,109559.08245704033
7985,121629.53978828355
7986,194942.14435310054
7987,119683.10538369474
7988,128779.87654757054
7989,130077.65308842612
7990,88844.84298125189
7991,151559.5344829882
7992,104785.00758674493
7993,118395.4077906884
7994,95021.89086916101
7995,109766.27153469482
7996,76614.25812190304
7997,72694.21227473282
7998,123720.745943318
7999,144741.41880292626
8000,110660.80542043658
8001,120499.92294779072
8002,96385.18809625898
8003,95107.00367395807
8004,193635.05071838407
8005,81067.6161954902
8006,112191.82211018719
8007,128016.6342634986
8008,99117.21632504794
8009,152545.22807560276
8010,92878.97850346458
8011,97104.20660443962
8012,132942.4802334336
8013,130426.4730626647
8014,103743.56682061098
8015,104831.85943251677
8016,114192.14907270273
8017,166117.6641331983
8018,127237.51987860042
8019,101384.8962982413
8020,106645.55050904224
8021,100800.50688603049
8022,87030.2450391086
8023,129460.97512695001
8024,83274.7226244747
8025,159928.82224453552
8026,96002.75744565751
8027,122552.80557045087
8028,145526.62613918036
8029,134909.9879011278
8030,111407.71745800422
8031,120568.97011236989
8032,91117.63873106586
8033,108807.21143149295
8034,123143.83628988318
8035,123712.83731942275
8036,91486.43951912147
8037,148740.6859428775
8038,151871.3403600142
8039,158533.26075604913
8040,116434.49807754043
8041,93185.48939725489
8042,120523.11104711435
8043,172045.01081830545
8044,77853.23618050772
8045,107902.9496675374
8046,97933.3399510074
8047,183421.19448918567
8048,110106.20087707519
8049,103332.84325671963
8050,201211.91628427466
8051,138967.20535933823
8052,126550.96315419099
8053,157075.1825400701
8054,137022.70646590425
8055,125626.52554815046
8056,88327.11557794662
8057,101852.72781940235
8058,94920.98281872606
8059,144536.0441685078
8060,136501.9685499692
8061,101884.06141003707
8062,128292.37408573875
8063,116710.16241972503
8064,116505.48112332959
8065,134098.9900871261
8066,76204.41524350413
8067,152464.41897933392
8068,78349.78402409247
8069,201232.2844963586
8070,114568.49911419589
8071,146283.22349794421
8072,106024.69582018214
8073,141183.54335556977
8074,191719.0730033972
8075,119246.66402432749
8076,112254.9884913086
8077,88181.44577842412
8078,160717.49703596337
8079,98089.15726874335
8080,122285.78402481703
8081,120423.4510529276
8082,143945.7426902751
8083,95359.05924388765
8084,97772.26972905234
8085,75026.37289597937
8086,105192.35124062261
8087,98140.33906994687
8088,178192.69396641315
8089,58551.85734297702
8090,173768.73044015706
8091,124542.8156624461
8092,109455.04509853781
8093,83726.01302987237
8094,169669.66210777362
8095,146402.95530223462
8096,110379.17097531131
8097,89067.0381353105
8098,131916.03743513383
8099,155306.5962318002
8100,114422.34984985222
8101,184613.358035578
8102,142782.63115668867
8103,109806.09718714682
8104,111117.70893405954
8105,171637.83814879193
8106,97578.69122602524
8107,76374.70457228164
8108,119485.9687261119
8109,94112.9372560401
8110,163220.18630208794
8111,129220.0263030837
8112,130811.11278499292
8113,92005.21031150913
8114,121314.49272363198
8115,94247.51890116476
8116,106685.03218563183
8117,92226.59225029977
8118,105882.74948163437
8119,164597.49931053302
8120,80989.40262306649
8121,177460.53414242313
8122,107095.67039100599
8123,188327.36074775975
8124,158364.97555388743
8125,171056.60168241238
8126,144322.18340048278
8127,128257.4378444655
8128,124875.85692962959
8129,76241.17602070177
8130,93937.68173756107
8131,95061.69724411366
8132,92664.66564243329
8133,140551.16497012667
8134,98689.27935458101
8135,139038.03577867625
8136,142768.42656035785
8137,105554.0069763746
8138,119468.59312729002
8139,102110.44146246044
8140,103988.49681717013
8141,109714.39584428459
8142,138313.69008896328
8143,95868.67117902686
8144,100227.80957547083
8145,111095.72811857933
8146,90639.83027496267
8147,89344.10903773275
8148,178763.81404664597
8149,95263.69637110387
8150,162324.10181584494
8151,117297.34259882932
8152,71609.53848111922
8153,123510.81608677775
8154,110392.32355710269
8155,118305.98359246318
8156,291307.12342537404
8157,72874.51240522643
8158,103519.82307539602
8159,131543.06616010872
8160,102546.78246778203
8161,184945.26838897853
8162,112918.54459203196
8163,156814.72057749136
8164,79447.29523463134
8165,107551.81677802766
8166,114307.95886837693
8167,151030.3008699139
8168,117575.56267439322
8169,117468.16130242286
8170,102214.82514245657
8171,106996.71469505539
8172,96641.52551556918
8173,202023.64716817843
8174,165583.12966194339
8175,108683.34995339626
8176,120401.06605412682
8177,156483.6352011022
8178,140100.83491129937
8179,187624.8187904439
8180,114332.13026847229
8181,133281.86337422006
8182,145301.63503828546
8183,107679.7479715202
8184,142451.41505994703
8185,88820.79054983116
8186,89185.68120378027
8187,90227.61159199609
8188,112710.95310847805
8189,110954.74247574694
8190,115430.29897905033
8191,107895.57343450286
8192,111717.59543017541
8193,92866.59480008401
8194,128316.10553640786
8195,77116.92018394341
8196,87757.82621410825
8197,142844.70430774224
8198,131731.2437026307
8199,116442.40239833576
8200,138109.3754773483
8201,122575.35998345999
8202,131335.44969034908
8203,160126.84959242557
8204,74837.67224025232
8205,86188.12444503733
8206,104495.27215249583
8207,113930.92483566333
8208,110600.41147672177
8209,124078.66941932763
8210,108903.99217196807
8211,171991.33153053367
8212,132280.08475492298
8213,164425.23688347737
8214,142791.33079822757
8215,234156.40408263652
8216,135000.04911198918
8217,149109.9645732485
8218,132991.84201765512
8219,126427.40924630314
8220,125978.35481504304
8221,181478.02688891016
8222,79379.10318854898
8223,98463.09351478254
8224,131519.19146480947
8225,86258.206813156
8226,92519.76640860339
8227,184705.77686174898
8228,91721.0743980177
8229,117772.55387951266
8230,68569.24279549735
8231,153746.85194040177
8232,87127.26600615062
8233,100672.682118042
8234,118430.7428971668
8235,120605.50929198817
8236,119755.93655275292
8237,109690.49432310266
8238,81346.07205348511
8239,171994.20004150522
8240,149746.7264541893
8241,88891.61371882154
8242,186721.32188740527
8243,104164.37395228799
8244,111606.45733375121
8245,83047.5296043098
8246,136044.93050012563
8247,91726.2678140214
8248,156104.44589767986
8249,130551.50741754822
8250,94386.5094293957
8251,228999.81305373745
8252,96352.27575929242
8253,136833.8879254094
8254,142989.32989770884
8255,120529.03465835773
8256,140179.82668255555
8257,102924.73655688898
8258,105082.29368966489
8259,104700.91798038133
8260,104944.78586805794
8261,231112.44019377706
8262,156686.41086726528
8263,161850.1534568842
8264,143141.43905835683
8265,140027.9166109391
8266,148006.06630419273
8267,260098.88412875918
8268,154105.52638547026
8269,113384.74783474828
8270,152741.02390529925
8271,125730.32658239112
8272,90179.86032604257
8273,149656.13794939988
8274,109736.65389807323
8275,151122.73021397993
8276,122696.79905445392
8277,123663.7527643124
8278,113553.85354274661
8279,86464.38502696768
8280,116655.58517733288
8281,91581.63039260477
8282,123488.486831869
8283,94386.50112516423
8284,111331.42949985246
8285,107044.01683575167
8286,101601.99470034547
8287,117553.40771442189
8288,133740.35463744774
8289,113091.35110894544
8290,113542.070480278
8291,124630.33436797762
8292,193514.43314218256
8293,78600.47210876194
8294,119679.80573278583
8295,107894.78859453279
8296,69647.92640955448
8297,125922.10402377002
8298,136378.22702823282
8299,109176.91856256351
8300,131531.88666713616
8301,164392.3498866942
8302,118085.34540901985
8303,97440.1419037427
8304,117043.34757435614
8305,105396.04139318701
8306,100465.07728677863
8307,137006.23702316085
8308,131634.84569647827
8309,139314.85825115175
8310,169639.7174288039
8311,137351.45869682066
8312,123690.00514333976
8313,135871.94137834938
8314,128117.27910695512
8315,97724.0542704314
8316,156264.1027396003
8317,98980.59304338465
8318,104267.08930938785
8319,112554.27304115586
8320,173233.67619156162
8321,110967.25168934267
8322,143689.10866396897
8323,96012.65886141635
8324,154948.60627164075
8325,68123.42086332175
8326,156360.51688206842
8327,121115.38082369218
8328,89338.31644420742
8329,149964.96558513105
8330,142116.98852198423
8331,124380.395020171
8332,124754.18022260958
8333,143330.4508527077
8334,108352.57721823537
8335,151961.1279692621
8336,96930.63508058211
8337,125814.35801239347
8338,124157.04733867417
8339,148118.72964938238
8340,158108.49482634582
8341,141447.8009369774
8342,160734.7612621993
8343,98014.01066834196
8344,88310.99443320856
8345,110396.50198630014
8346,85593.20149845014
8347,107791.81322676607
8348,104239.31667347877
8349,130152.32003595383
8350,108783.00335614568
8351,144291.91574984367
8352,155159.27961947888
8353,124224.39785458522
8354,120287.64924747088
8355,100320.20667159742
8356,150354.1666944207
8357,95093.00591782852
8358,115292.2939190294
8359,114667.52437330026
8360,109808.11669011046
8361,108266.03189221869
8362,114686.18952288883
8363,119806.23537552777
8364,128471.12552327283
8365,93421.32866953702
8366,116787.63862629849
8367,99753.82265791317
8368,159763.27306655934
8369,154931.6459791008
8370,112725.58685645722
8371,85949.17094792215
8372,92833.76131026923
8373,113786.04315735221
8374,99046.76662155383
8375,128901.96487916559
8376,113967.78208611705
8377,103014.19258446291
8378,167534.72058124974
8379,80974.62631349232
8380,91756.63317285916
8381,134522.94991421213
8382,136419.15628727395
8383,161626.42900976748
8384,122195.78119578336
8385,154666.31141394173
8386,93716.46133690079
8387,140868.8722549029
8388,133718.91750721124
8389,103915.25150649976
8390,143868.7428284021
8391,170838.33897426163
8392,82996.62814370773
8393,152561.70976740425
8394,130520.58923261767
8395,103833.7489373117
8396,143818.63264674373
8397,102752.62662267455
8398,155471.84713132546
8399,123468.9226891381
8400,127039.03383398023
8401,110198.2345342947
8402,99050.91522428757
8403,184795.6765177625
8404,124352.6997152733
8405,109179.95148162686
8406,137054.39978450714
8407,129559.30321639837
8408,123689.8353268797
8409,113476.680914121
8410,102860.07185670605
8411,120998.13926265348
8412,73817.82399970607
8413,95803.00756807925
8414,143329.89398940178
8415,112385.58274642631
8416,153601.3823859817
8417,90968.12094504676
8418,159175.17839668939
8419,130248.53685777384
8420,111940.71401154625
8421,153117.2660414825
8422,113452.36250687802
8423,69348.03995020122
8424,159050.65996039126
8425,126163.52844478804
8426,119221.34825214309
8427,138323.94367306246
8428,111571.21649651627
8429,118495.86364702771
8430,96374.01036931016
8431,166809.89157568474
8432,127714.86459059519
8433,143832.720931107
8434,146419.7218443327
8435,97376.15561927579
8436,110381.53672822275
8437,95509.98878540815
8438,92270.31605878586
8439,138006.731592851
8440,115016.04334669231
8441,111488.2291283106
8442,68646.34424002729
8443,156700.62423641997
8444,85639.92044804376
8445,83620.92751038959
8446,174596.4660388007
8447,108292.03768269888
8448,115348.3169324687
8449,106451.92813671818
8450,129603.91784242715
8451,89479.68345859184
8452,77488.73118663084
8453,101257.81876768325
8454,128085.35460456245
8455,111621.95401373245
8456,88714.37240931496
8457,66302.52874880368
8458,116358.83962530755
8459,99629.49972168132
8460,120240.9520049265
8461,144804.92840599618
8462,138680.33181593654
8463,127191.07126014722
8464,150142.25742288286
8465,129810.56823123827
8466,177448.45209794474
8467,105785.96220387904
8468,149026.90810332465
8469,140749.18591628532
8470,149657.63024924163
8471,110180.62239863824
8472,135193.76564658582
8473,81279.8785646236
8474,135869.34979933008
8475,117294.68792840127
8476,128044.89707638355
8477,118396.51172918583
8478,168912.7019339775
8479,84307.41605101984
8480,144333.49407498757
8481,110547.4193004393
8482,227615.63728145545
8483,150664.60805763563
8484,113992.0362152552
8485,144821.53635660137
8486,144286.9820576736
8487,191198.3560046057
8488,110946.84884720061
8489,90776.9672120787
8490,97367.80588009548
8491,141757.4807886415
8492,72526.61913920022
8493,152816.0473147488
8494,91484.03960983614
8495,102740.42283913345
8496,129615.72919869462
8497,136055.88617584895
8498,143351.24744547872
8499,209360.53965571948
8500,116248.5875988966
8501,151462.653227223
8502,163046.9110293282
8503,104830.47266754035
8504,132327.62989158416
8505,136351.47435228562
8506,136974.77066746794
8507,91302.66449319376
8508,118633.69878562953
8509,54328.955670688316
8510,133767.86966713797
8511,118283.46141549524
8512,135224.68189260588
8513,144732.91809328547
8514,85878.5240564864
8515,124893.6847779645
8516,210369.31619967887
8517,127103.93791707409
8518,141633.14871750434
8519,75795.29895713388
8520,116628.53854285865
8521,80026.75387829743
8522,135979.0697946682
8523,144326.41528081123
8524,153785.35651224872
8525,111700.00421993906
8526,123837.1069978598
8527,172791.65898397542
8528,105531.76947593996
8529,118319.35560015861
8530,144893.37212115258
8531,119818.67465451788
8532,115802.9755548063
8533,154162.7152156657
8534,116361.62778647013
8535,148677.0252140922
8536,141341.27328271177
8537,101987.82805569879
8538,120978.60377825986
8539,178646.6116476669
8540,116016.23517480833
8541,125982.12737254995
8542,98377.00983028217
8543,135190.80104742135
8544,169029.27893276245
8545,159159.97960770366
8546,92051.01651591374
8547,142960.7956010086
8548,130235.65953865435
8549,84061.43959271029
8550,71131.47898569347
8551,131740.37511630205
8552,127353.91233541313
8553,93785.48842417715
8554,118645.59846436979
8555,82576.47291629712
8556,104361.7673078976
8557,116386.62123047518
8558,76952.40272654642
8559,107672.69945293902
8560,140111.60599019047
8561,156488.02517849288
8562,152132.84121686852
8563,212696.12731417266
8564,129822.32152051572
8565,98154.85603928803
8566,80180.30659042703
8567,73453.9106448977
8568,109368.12368701234
8569,171172.27577033069
8570,88342.57023170541
8571,113292.00997332367
8572,105809.35746209836
8573,160251.38187380738
8574,125322.20282756031
8575,156258.173206493
8576,122027.27974920657
8577,90544.69318199936
8578,144891.85602923555
8579,109616.29486257218
8580,211705.75623535673
8581,118031.99743036885
8582,105237.06289617352
8583,137030.0342719643
8584,155266.66773387717
8585,98648.5299667234
8586,100503.64166789297
8587,104267.4214289335
8588,125974.8588917367
8589,145394.9331122426
8590,98215.40797229228
8591,94474.6831021394
8592,212304.15600299372
8593,123516.75763736112
8594,146213.01034582287
8595,89265.25814573237
8596,135025.09747650818
8597,120640.13975838554
8598,189365.25435606256
8599,120887.23575231532
8600,119537.16721809722
8601,129922.02905629053
8602,121919.67733874418
8603,113267.160475229
8604,95594.34978051175
8605,159720.2367847959
8606,138040.30320731137
8607,111751.88202763344
8608,157697.44796842945
8609,89776.34432046922
8610,121128.82448575851
8611,133387.53238275676
8612,122018.508652517
8613,170464.6382202126
8614,99018.21261639295
8615,108831.57866497326
8616,87041.11382849966
8617,91094.79255719784
8618,146038.58891384414
8619,94669.42661302943
8620,90065.8542446203
8621,77334.20747142678
8622,105023.0421689475
8623,103539.3419251168
8624,102067.53856474016
8625,112657.47937009472
8626,161519.10345048897
8627,96261.14254414379
8628,119882.57035538102
8629,73818.38351912258
8630,131022.7452890933
8631,106685.23009802721
8632,89426.63751772192
8633,92423.00706916464
8634,113686.02747882369
8635,151951.04188087286
8636,77196.4095157585
8637,166667.35907434992
8638,101810.28634092466
8639,176264.85612932744
8640,148126.24695648858
8641,139008.3325666992
8642,156108.0830245459
8643,124929.15178968376
8644,99541.93559697668
8645,198066.3517924543
8646,103035.47220759415
8647,99111.62707770556
8648,72478.47896890767
8649,202729.31935462882
8650,235486.0415018286
8651,154035.4449376296
8652,128909.46202792606
8653,121414.91686167716
8654,47963.65735624849
8655,86949.60074231923
8656,114571.71072444017
8657,143316.2311727881
8658,132942.10068191958
8659,108155.73462879215
8660,124277.4576517208
8661,127693.14908746036
8662,102117.22835700584
8663,140114.46892696645
8664,90398.80043922526
8665,89332.67290189865
8666,148153.96855665473
8667,143700.18955562112
8668,162246.52874039524
8669,137921.90216142748
8670,105749.24274485995
8671,94463.9786337651
8672,175619.2598880582
8673,82999.20301912224
8674,87097.3153482614
8675,94599.39733777837
8676,109260.08924809795
8677,105793.81983025931
8678,200114.46487451933
8679,105674.42628190125
8680,97078.79234766033
8681,132297.36396257242
8682,101390.11569254755
8683,139282.36302325418
8684,145456.37687524068
8685,82661.95297733821
8686,128338.66660222184
8687,104841.4415821944
8688,239227.3564442775
8689,120440.41808835215
8690,115692.83288254146
8691,124263.98406368872
8692,110599.13845914468
8693,141983.34073199434
8694,155066.49672704813
8695,112176.60640111504
8696,160596.44715298174
8697,107175.29716730531
8698,155341.1706802781
8699,98521.49021456162
8700,117844.29493810867
8701,116140.03988860043
8702,129854.81349788232
8703,121288.97685505993
8704,153338.96820527798
8705,114692.33625318648
8706,106721.2897349532
8707,136438.512094142
8708,156332.22038897808
8709,116308.9149680711
8710,85813.8324759755
8711,108441.60422555875
8712,181326.08827936128
8713,76679.81226294322
8714,132866.92583218508
8715,147388.74440692185
8716,92703.81296174986
8717,155953.8767738714
8718,61890.20150167665
8719,135430.7905782388
8720,118580.6693181243
8721,111392.37383241137
8722,117521.11570171404
8723,149271.02834816245
8724,195393.86531828277
8725,93319.8168317711
8726,129928.68875335438
8727,103432.26565615504
8728,107407.55619641491
8729,111503.9166672553
8730,95442.93825866996
8731,87712.05345355421
8732,106082.29629686188
8733,69233.1197141027
8734,135380.94678563025
8735,126697.12954850869
8736,108969.72611722855
8737,172330.1338179561
8738,90852.12173896693
8739,167250.9270038984
8740,102865.27625312174
8741,228767.50642265283
8742,93755.19505763931
8743,93281.55744894341
8744,149112.1226373417
8745,122352.75090130644
8746,108829.09728575045
8747,128145.19472540311
8748,139868.15303133125
8749,92127.03720899361
8750,126401.01448788059
8751,106709.48782819418
8752,164776.55377339508
8753,116362.1904672271
8754,167146.76856719083
8755,113314.49442543981
8756,102294.5622374609
8757,136438.07687646357
8758,172084.239789563
8759,116401.91355943623
8760,104079.6121696848
8761,141916.9442683392
8762,162261.57392775203
8763,92367.55670429922
8764,141426.7166725964
8765,191669.6665272562
8766,111255.34963090504
8767,144584.50078405475
8768,137395.70226978773
8769,166666.96205040647
8770,108865.73821953556
8771,132301.59669173692
8772,196585.11548326106
8773,171420.82458306162
8774,177154.9384446341
8775,110195.0162291669
8776,100131.0525668723
8777,126136.3420601455
8778,102938.9867956126
8779,176630.4303923952
8780,104045.4059633289
8781,82274.1995009136
8782,129112.80380526742
8783,85896.40216128985
8784,114607.50256906265
8785,105507.06973304696
8786,106189.03543978669
8787,137459.56457980134
8788,146599.75120557772
8789,117967.07193942506
8790,97527.39633088946
8791,87121.4257423708
8792,116289.5668268585
8793,172036.589667877
8794,144039.50988092358
8795,137728.37312001674
8796,75097.27462514685
8797,212189.25054299348
8798,167194.6484253974
8799,98571.44303003742
8800,102206.5417750813
8801,74592.70514817855
8802,149070.12571656166
8803,134231.32531844592
8804,128923.17980271892
8805,112386.70324851316
8806,122811.19615748335
8807,160475.03560262136
8808,82509.97420735352
8809,178510.19810249176
8810,87401.21134873798
8811,74356.2986907984
8812,103880.04253227572
8813,145778.15111699988
8814,103765.11397619368
8815,128230.30384988325
8816,91035.50192575417
8817,115189.30943620784
8818,105774.59750485554
8819,151922.35448191024
8820,113641.80857505121
8821,140572.36019702314
8822,119952.10459808425
8823,136352.362482969
8824,110322.21376473595
8825,68311.96541834959
8826,111067.27150627328
8827,153096.3328582822
8828,112995.05030519176
8829,110404.21090051087
8830,117428.85395083106
8831,149359.94271095275
8832,148741.0270625749
8833,105388.82612048856
8834,82154.64934761268
8835,111358.68915787309
8836,156947.7349679801
8837,181533.78802831416
8838,139409.16522741268
8839,121713.07232347525
8840,75059.19474435324
8841,122193.53314603845
8842,129301.10109210851
8843,99540.7166461142
8844,125787.34280062116
8845,136900.20249392072
8846,140246.5733230909
8847,119523.4390424683
8848,92160.5202644533
8849,162785.04636094574
8850,79528.46834938294
8851,184402.4077390367
8852,126737.94507019165
8853,78154.65965078617
8854,111937.1016533391
8855,112852.75372284143
8856,167453.33306694773
8857,161013.90201239975
8858,101614.4878083726
8859,88914.48071918268
8860,110801.51669400951
8861,86903.41703190516
8862,118045.20884244643
8863,110731.3663489371
8864,217080.3575387302
8865,158384.2466939237
8866,123564.40696283166
8867,122063.63094341232
8868,135311.2183926584
8869,123395.85893231719
8870,78142.01297719107
8871,114982.68924205763
8872,127992.3865684455
8873,132889.96065641896
8874,107673.70786222292
8875,180295.18437569385
8876,146265.28713010804
8877,122313.7388593956
8878,212340.44908642577
8879,141297.49934673155
8880,110121.87976648584
8881,123333.9099530325
8882,150660.72738884008
8883,91537.89577165403
8884,123961.97437556344
8885,99605.64798224728
8886,101529.61932855837
8887,158102.25793983965
8888,185746.44454392014
8889,93146.43636582345
8890,141880.0518259969
8891,158728.29100430995
8892,105837.49202487322
8893,110076.60257828818
8894,150051.46390447955
8895,80769.46878019298
8896,124272.72485610694
8897,97140.86573160173
8898,133488.7653529442
8899,150587.4012076665
8900,95179.73067003163
8901,128056.170721496
8902,116298.59897692964
8903,106497.36549994512
8904,99445.3289270728
8905,111309.22228166168
8906,107787.41853260831
8907,119996.58922539293
8908,126766.2405946796
8909,76991.64034687176
8910,84713.9276666996
8911,97572.88017094805
8912,174663.15445640247
8913,122819.62537171933
8914,144390.85962244554
8915,261315.94812548612
8916,168792.63381932006
8917,105826.8864099835
8918,113745.0608733793
8919,109011.96326935633
8920,152495.9806954186
8921,201671.03168876824
8922,142734.3327197794
8923,137510.33937693195
8924,97594.3131837581
8925,158240.8968838201
8926,113979.28044445883
8927,113452.55113882771
8928,114239.07367605617
8929,148375.65665650647
8930,126058.39085584418
8931,73904.4785907919
8932,79327.81531412071
8933,92320.91381886014
8934,130346.95018237735
8935,181487.1331388908
8936,120098.2287490945
8937,122702.77193895183
8938,119884.74618456846
8939,125523.01206169129
8940,126498.40469423564
8941,88215.89784598172
8942,92085.53380094937
8943,193379.80378116536
8944,87350.25310220575
8945,133591.0094624336
8946,106832.73110254723
8947,78676.95130756727
8948,86775.20039664391
8949,106078.91757966139
8950,105722.66282909013
8951,76158.83733983201
8952,109362.06123620231
8953,96808.54434874952
8954,107098.91294705027
8955,147501.49298277698
8956,100506.66276606535
8957,155016.0314170096
8958,177174.06523805097
8959,91799.18831371889
8960,119860.40354309649
8961,152305.29455690572
8962,128339.2470441999
8963,166220.41164497938
8964,151052.12679691304
8965,114175.63127452198
8966,124881.36907697064
8967,150796.11831341204
8968,131245.92636514342
8969,98993.57834568465
8970,122216.47705107661
8971,157134.6014655858
8972,122417.27213610202
8973,140844.74760218145
8974,89087.04604262624
8975,127994.5908407768
8976,101799.74321496987
8977,85416.8613815047
8978,113273.5983650798
8979,144360.72358894022
8980,96664.18315992919
8981,132674.84090438043
8982,112605.16979752509
8983,145801.46937875263
8984,107898.41016951902
8985,122194.81042131186
8986,108342.69336180136
8987,131386.78602068484
8988,85793.55252461146
8989,83104.12546116732
8990,148128.84756310383
8991,186611.48521731363
8992,116290.84691453318
8993,124943.03674126217
8994,115055.0823845861
8995,133890.21727759196
8996,111463.56001833777
8997,126027.24135940983
8998,96914.12664766639
8999,160664.1312216843
9000,192871.57438212915
9001,97419.87492915647
9002,98290.08985914821
9003,111880.8870954475
9004,189240.36104836804
9005,133520.48597293725
9006,91157.48700457811
9007,136574.92251810094
9008,139277.4890460956
9009,144142.43572360222
9010,137079.10514046077
9011,161961.96552128537
9012,190567.93773419317
9013,69162.50533285612
9014,87528.05090311702
9015,104324.62664048927
9016,98387.7897784281
9017,90235.41147004114
9018,174039.9610729431
9019,154641.48776251398
9020,168791.93807543008
9021,107021.16207364238
9022,105831.52706747445
9023,160882.80266166767
9024,106161.63189409931
9025,189670.9290213489
9026,185471.03405922008
9027,113939.3029184916
9028,165600.2594977821
9029,185974.1878774029
9030,156118.43264499845
9031,144729.02356152696
9032,93722.96156785649
9033,94870.00487691519
9034,160468.62465558184
9035,102284.74802339211
9036,160404.3749574652
9037,87752.34537613452
9038,99996.1213781785
9039,132855.0101079127
9040,100016.86376597654
9041,164915.25834248256
9042,130155.20308966619
9043,98851.85326390906
9044,165213.81336118391
9045,137807.73785647238
9046,98196.01793292422
9047,135711.60669909063
9048,114858.67704313248
9049,136057.3220437149
9050,93142.47011706085
9051,140230.93640954155
9052,104041.38199971864
9053,151225.12313435922
9054,120693.38099774429
9055,167850.60802381297
9056,74958.29996731631
9057,88698.43974404912
9058,122830.64901452955
9059,95027.27869284672
9060,104759.64246313603
9061,144929.79197413425
9062,168371.68212573486
9063,127131.5237016428
9064,176632.7112474753
9065,118916.97814927262
9066,211173.85658111286
9067,113186.98725121126
9068,214874.98385356076
9069,124720.06656646186
9070,195412.6417287784
9071,100829.21460781115
9072,89674.33953758854
9073,145612.04014371804
9074,99384.70990083707
9075,153576.09561552273
9076,161985.7257859439
9077,119443.94407845027
9078,141699.96200398635
9079,147629.63823167127
9080,99105.73083536969
9081,120773.46327841487
9082,154478.3956926777
9083,116160.23058856657
9084,73276.49243336833
9085,139882.07598415422
9086,183439.8577497362
9087,82760.02104409956
9088,120298.48433202952
9089,85419.1161347843
9090,127111.53144515998
9091,113593.65336300174
9092,99237.5388215732
9093,103820.39803063619
9094,174774.65375320957
9095,109926.48580918927
9096,166414.5821841329
9097,71067.98511702126
9098,124243.47359750365
9099,97459.29090062331
9100,115215.63292556071
9101,141199.88120716516
9102,70833.30290925002
9103,97576.18186251012
9104,104808.72102121725
9105,159565.49172273107
9106,157475.03596622622
9107,89981.64572411223
9108,111112.26637346976
9109,123727.76154978645
9110,145894.36209327893
9111,124035.70659933974
9112,109834.47769735329
9113,119016.70027353692
9114,155173.65199010976
9115,204049.46361398287
9116,109738.33686446334
9117,127745.3168565418
9118,149531.25498328757
9119,149502.2746472921
9120,157041.87752642692
9121,128658.95359025548
9122,116048.64295627813
9123,112333.44142898345
9124,85009.44691836866
9125,132472.596026008
9126,225307.73159769035
9127,89475.34318493854
9128,121050.5315003775
9129,179555.6319784691
9130,129557.50958386363
9131,139109.9783814274
9132,109889.19086418973
9133,92023.6728002512
9134,137196.22723177326
9135,129016.48147622932
9136,131874.13694403786
9137,121803.61679243625
9138,118310.68434185025
9139,135640.7112635452
9140,147743.08317730954
9141,110872.46591603015
9142,106419.60638217718
9143,147560.05421526285
9144,82681.63211564532
9145,104207.2384190005
9146,171139.7453168756
9147,155498.47926915478
9148,144199.06409323172
9149,98218.847084464
9150,120324.66381732914
9151,108577.43488444014
9152,98493.98119806538
9153,137905.2488472961
9154,124259.11676324294
9155,96318.80352203194
9156,104381.88700580479
9157,132015.33368900584
9158,106856.1304340198
9159,88440.57294414019
9160,110403.35302963387
9161,99865.96217281886
9162,145713.3744657538
9163,133906.1175258442
9164,132600.67374533758
9165,122396.30263774435
9166,141210.95512211596
9167,156293.22983226815
9168,161567.83176798094
9169,154001.62418865494
9170,97853.82694669375
9171,140364.24736997182
9172,105255.39548057412
9173,204222.4763958919
9174,126785.51811255634
9175,167466.28760254846
9176,170653.9365958162
9177,109889.28882556525
9178,139395.69360214693
9179,109704.57828950013
9180,85086.26253450158
9181,112533.6884466428
9182,117671.83759606532
9183,132043.14301078775
9184,205433.8824060466
9185,109767.13466053139
9186,157194.78002828016
9187,132845.69091423365
9188,143257.58602207826
9189,92875.53622192284
9190,93614.32702656476
9191,112629.21409306306
9192,102965.61565610001
9193,96937.11122248213
9194,100108.25704009239
9195,67984.51155400641
9196,126770.48150913235
9197,85061.06524734486
9198,120679.81599082558
9199,102586.94332952105
9200,123109.12402394856
9201,83684.82060086189
9202,124792.46689670734
9203,137448.20191529783
9204,113214.0891048894
9205,88036.80443283985
9206,111890.42839849794
9207,127961.37294084531
9208,94866.3111413246
9209,107753.66878708523
9210,135042.75279497483
9211,240996.2147591476
9212,112793.0850590236
9213,111580.90610183244
9214,110569.87667111633
9215,105034.25696986397
9216,158191.92271649724
9217,136125.25844578614
9218,83521.46520306793
9219,136266.8582005364
9220,123838.07468082164
9221,128414.1944639634
9222,88396.73193165565
9223,102409.56643909444
9224,111091.96590112906
9225,83983.00734494446
9226,89367.2604648469
9227,145022.48912176717
9228,109085.04488528303
9229,119673.48827209858
9230,96770.37643694872
9231,95169.35178874858
9232,108034.68458921569
9233,113897.73329837085
9234,142070.1309221077
9235,124084.64788744973
9236,114555.94441567038
9237,77600.62237135963
9238,119090.63260722994
9239,107136.77917480812
9240,157126.488822052
9241,77235.87412719795
9242,114947.3862235618
9243,97039.77124267114
9244,90812.4771005197
9245,91171.29376670693
